name,primary_type,mobile,website,address,rating,reviews,maps_url
"Dr. Vikas Gupta| Paediatric Cardiology | Narayana Hospital, Gurugram",doctor,8062154227,https://www.narayanahealth.org/c/gurugram/cardiology-paediatrics/dr-vikas-gupta,"Block - V, DLF Phase - III, Plot 3201, Lane Number V-37, Nathupur, Sector 24, Gurugram, Haryana 122002, India",5,4,https://maps.google.com/?cid=10981921524012044906&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Unbox Industry,manufacturer,8418841816,https://unboxindustry.com/,"619, Ground Floor, Udyog Vihar Phase V Rd, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,4,https://maps.google.com/?cid=7957888270802089509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nk Auto Electrician,car_repair,9899486636,,"National Media Centre Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,4,https://maps.google.com/?cid=3741001336713440282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dr Suman Sachdev,health,9899647718,,"Caitriona, Apartments, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.8,4,https://maps.google.com/?cid=6754694770957299402&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gsb academy,educational_institution,8447742702,,"GoWork 108, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",4,4,https://maps.google.com/?cid=15356011132959234151&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
A One Murdabadi Chicken Biryani Corner,meal_takeaway,9311257875,,"1, Udyog Vihar Gurugram, Phase V, Udyog Vihar, Sector 19, Delhi, Gurugram, Haryana 122016, India",4.8,4,https://maps.google.com/?cid=3801468907041224792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
One Login Suite,service,9958039666,https://oneloginsuiteinc.com/,"Plot No. 270, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",2,4,https://maps.google.com/?cid=11409333678323048812&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Victoria's Secret,womens_clothing_store,8422897870,https://www.victoriassecret.in/Stores-Storeid/?id=97003&utm_source=gmb,"Ambience Mall, G 23-24, NH8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",1,4,https://maps.google.com/?cid=18307999664531519664&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Statiq Charging Station,electric_vehicle_charging_station,8070743743,https://onelink.to/5695dc,"DLF Building Number 9B, DLF Cyber City, DLF P, Sector 24, Gurugram, Haryana 122002, India",4.3,3,https://maps.google.com/?cid=10013604709363422772&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Postfaym,,8629013570,https://faym.co/,"Second floor, 46 IP, Sector 42, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=3150256191583206826&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rural Management Consultants Pvt. Ltd,employment_agency,9717449962,https://www.ruralnaukri.com/,"5544, The Orchid Crescent, DLF Phase IV, Gurugram, Haryana 122009, India",3.7,3,https://maps.google.com/?cid=7173509622458171984&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Secret Lodges Banquet Hall Gurgaon,banquet_hall,9990240603,https://thesecretlodgesbanquethallgurgaon.lovable.app/,"86P, Sector 43, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=14419441819134460223&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
M G Associates,general_contractor,9811282527,,"Sector 43, Gurugram, Haryana 122001, India",5,3,https://maps.google.com/?cid=1771281252045733187&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Uprise Realtors,service,9873247146,,"772, Sector 42, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=1765865579980130291&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Spur: Instagram & WhatsApp Marketing,service,7053348721,https://spurnow.com/,"3rd Floor, 759, Sector 42, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=3976047089981201647&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sandy old furniture,furniture_store,9079678603,,"Sector 42, Sector 43, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=2593743083257356774&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
URBBAN HOMES GURUGRAM,general_contractor,9343112116,https://www.urbbanhomes.com/,"589 sector 42, golf course road, near shiv nadar school, Sector 42, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=2485362274912514810&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Eagle Decor,general_contractor,9015112366,https://www.4cwindows.com/,"C-326C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=17413232624032330614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Global Landbase,consultant,9891222282,https://globallandbase.com/,"8, Bodhi Marg, Block F, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",4,3,https://maps.google.com/?cid=7700226992787458491&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SGT Homz,real_estate_agency,9971785550,https://sgthomz.com/,"41, Arjun Marg, Block E, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=14722631197379553719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ananda Homes,service,9811087022,,"A -741, NCR, ब्लॉक A, सुशांत लोक फेस I, सेक्टर 43, गुरुग्राम, हरियाणा 122009, India",4.7,3,https://maps.google.com/?cid=13048048666504873897&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Antiflame Fire Pro Equipments,manufacturer,9560862101,,"Crosspoint Mall, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=11968869512814625605&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Get Back Lost,service,8882242133,https://getbacklost.in/,"8, Bodhi Marg, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=3837071773689002552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Zhaviah Studio,clothing_store,9971845887,https://www.zhaviahstudio.com/,"2, SOHAAT -Sustainable Oasis, Sector 29, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=7809957277136113382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nempal Vej Briyani UP 38,food_court,9873970969,,"Shop No 65, Iffco Iffco Metro, Sector 29, Gurugram, Haryana 122009, India",4.3,3,https://maps.google.com/?cid=5673799970469539153&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Whips & Desserts,dessert_shop,8505992296,,"E-Block, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",4,3,https://maps.google.com/?cid=3562272247612846237&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arjun Hotels and Apartments,hotel,9568389703,,"H No-22, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",3.3,3,https://maps.google.com/?cid=3920408555153010020&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rishu Boutique,clothing_store,9871210649,,"F3CP+9FW Baba Market, Jaina Market, A Block, Chakkarpur, Gurugram, Haryana 122002, India",2.3,3,https://maps.google.com/?cid=8189185815017423468&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vijay General Store,general_store,9650487398,,"Near. Vijay Hall, F3CP+9GM, Jaina Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.7,3,https://maps.google.com/?cid=713319350067585886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Carelan,hospital,9289904613,http://www.carelan.in/,"Ground Floor Plot no.359, near Maruti Suzuki Training school, Sector 28, DLF Phase 1, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=4013993590358835195&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
iMedicalHub,medical_center,9810425485,,"Plot No. 56, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=12720289167206757191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dr. Aakash Sharma,physiotherapist,8044825869,https://www.apollo247.com/doctors/dr-aakash-sharma-bf7c979c-29d1-480b-ada3-124d57995897?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=doctors,"B 11, 1, Ashoka Cresent Marg, Block B, Sector 26A, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=4898230071981747230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Crossdoor,service,9599928206,http://crossdoor.in/,"#D4-1001, The Legend, Sector 57, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=12893321695227998180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Suman Make Over & Parlour,beauty_salon,8750420694,,"239-238, Nathuram Market, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",4.7,3,https://maps.google.com/?cid=3854637667756955426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
UK International Pest Control,service,9193258577,http://ukinternationalpestcontrol.in/,"Shop 10, Main Market Sikanderpur, Metro Station, near Sikanderpur, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=2530657350836591086&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lakshmi Butik,clothing_store,9667494125,,"Shop No.4, Lakshmi Butik, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",3.7,3,https://maps.google.com/?cid=1621098341150535664&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Refilo,service,8766284098,https://refilo.in/,"DLF Cyber City, 55, Golf Course Rd, Sector 28, DLF Phase 2, Sector 54, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=1537984374846642582&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Adventis ENT & Cochlear Implant Clinic,doctor,8285511959,http://www.adventis.in/,"Basement, 19 Deodar Marg , DLF City – I, Block A, Sector 26A, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=11348322226648049483&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Iskcon Hare Krishna Centre,association_or_organization,9870516619,,"F4FF+985, Phase 5, Mansarovar Dham, Aya Nagar, New Delhi, Delhi 110047, India",4.3,3,https://maps.google.com/?cid=8917368028428042176&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aastrostar - Sarrita Z Goyaal,astrologer,9205850966,https://aastrostar.in/,"1360, Mehrauli-Gurgaon Rd, Maruti Vihar, Maruti Housing Colony, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=15162626333850387231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
CHIRAG ESTATE,service,9717009994,,"6, Sector 26A, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=9493164736442006778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
COLDWIRE TECHNOLOGIES PRIVATE LIMITED,service,9650679666,http://www.cwtindia.com/,"F4G2+6V6, H-1 Rd, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=2902203506156748000&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Viicotech UPVC Hardware,hardware_store,8700454220,http://www.viicotech.com/,"Z1, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",5,3,https://maps.google.com/?cid=327765877458480081&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Kumar Shop,clothing_store,7503828276,,"25 Iffco Chowk, Block B, IFFCO Colony, Sector 17, Gurugram, Haryana 122015, India",3.7,3,https://maps.google.com/?cid=438957853692021846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Indian Overseas Bank,bank,8925951436,https://locate.iob.in/indian-overseas-bank-dlf-qutab-enclave-branch-public-sector-bank-mg-road-gurugram-379013/Home,"No G/07, Sewa Corporate Park, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=18369193989265997462&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tortuga Expedition pvt. Ltd,corporate_office,9149193383,,"Sikandara Building Number 2, Alt F, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",2.3,3,https://maps.google.com/?cid=7867625344611002065&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bablu Chaat Shop,food_court,8800152242,,"1, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=8614444795138454428&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pramod Electrical,service,9971679497,,"Neyer. Shara. Mall, Chakkar pur, 799, Grace Rd, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4,3,https://maps.google.com/?cid=3331332963231942147&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axiom Plus Services,consultant,8750000878,https://www.axiomplusservices.in/,"112, First Floor, Edmonton Mall, The Bristol Hotel, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=4879412319093770486&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Digital Alchemist | Marketing Agency,service,9355999920,https://www.digitalalchemist.co.in/,"110A, The Bristol Hotel, Edmonton Commercial Mall, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=18303594868146185637&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Umrao. Bhawan,hotel,9873337157,,"2113, H-33 Rd, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4.3,3,https://maps.google.com/?cid=15164954224920093037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Navratan Lohiya store,general_store,9810437101,,"2/77, Block H, Virendra Gram, Sector 26, Gurugram, Haryana 122002, India",2.7,3,https://maps.google.com/?cid=12479724508259682985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pearl Films,service,9667399989,,"Shop 308, Vashisht Complex, Sikanderpur, Sector 26, Gurugram, Haryana 122022, India",5,3,https://maps.google.com/?cid=15858932716665063532&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Food Corner,restaurant,9990749508,,"Sector 18, Gurugram, Haryana 122015, India",3.3,3,https://maps.google.com/?cid=8497682003740311337&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tistabene Bilaspur,shopping_mall,7300300100,https://www.tistabene.com/,"Highway King Bilaspur Manesar, F3JC+GXX, Jaipur - Delhi Expy, Sector 18, Bilaspur, Gurugram, Haryana 122015, India",2.3,3,https://maps.google.com/?cid=12068267388342653583&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Medi Mantra,consultant,8750101101,,"L-16/3, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",3.7,3,https://maps.google.com/?cid=4755867773701773320&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Allied Pest Control,service,9990909314,http://www.thealliedpestcontrol.com/,"Mehrauli Gurgaon Road,Opp Gurgaon Gramin Bank,Metro Pillar No-50,, Sikanderpur,Gurgaon, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4.7,3,https://maps.google.com/?cid=3678049135916972937&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tudor Boutique,store,9999557069,https://www.ethoswatches.com/,"Ethos City of Time, GF-02, Guru Dronacharya Metro Station, Emaar capital tower 2, Sikanderpur, Sector 26, Gurugram, Haryana 122022, India",5,3,https://maps.google.com/?cid=5788956108861536268&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KRecycling Pvt Ltd,service,9899310325,http://www.krecyclinginc.com/,"Capital Tower, Emaar Mgf Capital Tower, CT-08-002, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",4.3,3,https://maps.google.com/?cid=2128480668190616172&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Oviesseglobal,general_contractor,9810913216,http://www.oviesseglobal.com/,"999, First Floor, Shop No 3, Metro station, Main, Mehrauli-Gurgaon Rd, near Arjan Garh, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",4.7,3,https://maps.google.com/?cid=7986469552512238051&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Home Town Mega Mart,clothing_store,8010109140,,"A1/51, Aya Nagar, New Delhi, Delhi 110047, India",4.7,3,https://maps.google.com/?cid=5985699336118125151&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SANCTUS INNOVATIONS PVT LTD,service,8130965743,https://www.sanctusinnovations.com/,"House No, Ground Floor, 85, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 124002, India",5,3,https://maps.google.com/?cid=4672058801306570015&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sarikas Art Club,educational_institution,9810463863,,"142 4th floor, Akashneem Marg, DLF Phase 2, DLF2, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=10667251110369044825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bipin Bihari Pal Rider,child_care_agency,8092960316,,"Shop No 23, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=3495208706030581188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Website Designer Gurgaon,service,8828438867,https://websitedesigneringurgaon.co.in/,"1st Floor, 10, Poorvi Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=15718814991990015131&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Munna Communication,service,9818793016,,"Police station, 134, Road, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",4,3,https://maps.google.com/?cid=17162682148782273166&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Zamir General Cosmetic,cosmetics_store,9999151538,,"Shop 1 Gali No 5 Sec-18 , Sahroul, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",3.7,3,https://maps.google.com/?cid=1645272373949104128&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sonu Battery,,9306123635,https://sonu-battery.grexa.site/,"Shop No.7, DLF Cyber City, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=14468470854793510353&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kanishka General Store,general_store,7023536817,,"Shop No 2, near Hanuman Mandir, T Block, Nathupur, Sector 24, Gurugram, Haryana 122010, India",4.7,3,https://maps.google.com/?cid=13629133811521769122&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SATGURU PROPERTIES,consultant,9899687762,,"DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.7,3,https://maps.google.com/?cid=4805451442412035059&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
HARSH CHEM,manufacturer,8595519364,,"OPPOSITE SIEMENS SECTOR 18 RAO BHARAT SINGH COMPLEX, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",3.7,3,https://maps.google.com/?cid=8415017603879964685&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PR kulhad company,manufacturer,8178866276,,"Subedar major laxmi chand road, building no 5, Gali no 2, Maruti Udyog, Sector 18, Gurugram, Sarhol, Haryana 122015, India",5,3,https://maps.google.com/?cid=14719746013082094018&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New tech polymer,corporate_office,8527770237,,"Unit no 7, rao bharat singh market, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",5,3,https://maps.google.com/?cid=12107814179590750548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Park Luxury Studio,hotel,9592167532,,"8, M-1, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",2.3,3,https://maps.google.com/?cid=5018824808317381339&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Paratha Home,indian_restaurant,9599840240,,"Shop No 117 Basement Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.3,3,https://maps.google.com/?cid=11206801175557772634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Neha Beauty Parlour,beauty_salon,9718628990,,"Street No. 1, 44 Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",2.3,3,https://maps.google.com/?cid=7527458004594637957&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shop Sanjh,clothing_store,7827219180,https://www.shopsanjh.com/,"T1, T1/3, 3, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=12618010002754019775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Prakash Parcel Services Limited,transportation_service,9350556777,http://www.pps.in/,"Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,3,https://maps.google.com/?cid=6109165949916475626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Generic Remedy,manufacturer,9220601709,https://genericremedy.com/,"2nd Floor, Tag Tower, Plot No- 17/18, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,3,https://maps.google.com/?cid=5576638403392003010&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vidyanjali Preschool,preschool,9811222071,,"DLF Cyber City, National Media Center, Shanker Chowk, NH-8, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.7,3,https://maps.google.com/?cid=7900403534016309513&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
