name,category,staff_potential,phone,website,rating,reviews,address,maps_url
Infinite Engineering Services,corporate_office,MED,9999740366,,,,"Floor, Tower B, Building No, Huddle Ground 5, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10025157494090687469&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Infinity,womens_clothing_store,MED,9899989997,,5,19,"114, CENTRAL ARCADE, DLF Phase 2, Sector 25, Gurugram, Haryana 122008, India",https://maps.google.com/?cid=14378015729474284676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Interject Dhop,florist,MED,8595091817,,5,1,"Interject Dhop Sikendarpur Lebar Chowk, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11191450875418678882&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
INTERNATIONAL EQUIPMENT CO.,corporate_office,MED,7303199889,http://iec-indulge.com/,5,16,"395 Electronic City, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2183434367454417253&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jagdish Fruits and Vegetables,food_store,MED,7503820525,,4.9,7,"Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6403095587777213688&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jai shree shyam traders,general_store,MED,9560148080,,,,"shop no 131, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5526493881412476975&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jain Sons Paints & Hardware,building_materials_store,MED,9811527392,,4.3,3,"213 Stop N Shop market U block U 1 road, DLF City Phase 3 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15042883863613416611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Japanese Nihongo Edutech,school,MED,9718611515,,5,1,"V/730, Saraswati Vihar, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=11836545585483979392&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
JD Mart,convenience_store,MED,9873637877,,3,4,"G34C+94X, Sector 22A, Sector 22, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17889332634738460111&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
JEET Centre,educational_institution,MED,8285732394,,5,9,"JEET Centre, Krishna Market Rd, near Union Bank, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17325403143443469557&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jitendra Plan Shop,store,MED,9758449770,,,,"near by Shiv Mandir, Udyog Vihar Phase 1, Udyog Vihar, Mahipalpur, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=9835640775439759114&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jockey Exclusive Store,clothing_store,MED,7840009702,https://stores.jockey.in/jockey-exclusive-store-sarhol-gurugram-44934/home?utm_source=GMB,4.9,1242,"First Floor, MGF Metropolitan Mall, FC 0104, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Sarhol, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=713564408631784906&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jockey Exclusive Store,clothing_store,MED,7292000024,https://stores.jockey.in/jockey-exclusive-store-sector-24-gurugram-28645/home,4.9,4663,"Shop No 107, BLOCK-F, Ambience Mall, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=13620778839524668947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Joginder garments,clothing_store,MED,8403090967,,5,1,"33, Kapashera - Samalkha Rd, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4487782727274227947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Joker & Witch , FLXY DLF Cyberhub",clothing_store,MED,8446051276,https://www.flxy.in/,,,"FLXY store, Cyber City, 10, DLF Tower 8th Rd, near modern bazaar, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4347933533151241422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jsb Bajaj_Pataudi,store,MED,8879987388,,,,"Halley mandi, near Himgiri Tata Pataudi, Palam Vihar Extension, Pataudi, Gurugram, Haryana 122504, India",https://maps.google.com/?cid=11821059756444773244&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
JSB Bajaj-Sec 18,store,MED,8879986725,https://jsbautocars.com/,4.9,163,"Plot No.7 Ground floor, Noble Enclave, Khewat No-127 Mustil, Killa No-21&22, No-21, Old Delhi Road, next to Wine Shop, Palam Vihar Extension, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16566304556144688214&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Juhst.co,store,MED,8860545815,http://www.juhst.com/,,,"Lower Ground Floor, Enkay Center Vanijya Nikunj, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12492707344893236271&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kalister Events & Decoration Gurgaon),service,MED,9810823803,https://instagram.com/kalister_events?igshid=1c57dejk4x3ln,5,35,"11, J-5, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=2771154982441156267&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kanchan General Store,general_store,MED,8826034621,,,,"Shope No, 45, Sikanderpur, Gaav, Sector 26, Sikandarpur Ghosi, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12574071315406428422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kasim Udin Tea Point,tea_store,MED,8700868794,,,,"Shop No ,523 Sikendarpur Market , Numbardar Market, Near, Shiv Mandir Marg, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5884420074428707075&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KC CAR WASH AND WAX,car_wash,MED,9625407805,,4.8,13,"Gate No. 4, Pillar No. B1/066, Ambience Mall, NH-8, near Ambience Mall, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana, 122052, India",https://maps.google.com/?cid=9520661376448298370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KGMC India,accounting,MED,9910498077,https://www.kgmcindia.com/,4.4,22,"Plot No. 112, 2nd Floor, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13332205113387703477&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Khadi Essentials,store,MED,9700700040,http://khadiessentials.com/,3.9,40,"KWC HOME LLP, 49, Phase IV, Udyog Vihar, Sector 18, Gurugram, Shahpur, Haryana 122015, India",https://maps.google.com/?cid=15292288199872096299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Khandelwal Steels - Tmt bars (Sariya) Dealer in Gurgram |Tmt bars Supplier In Gurugram,building_materials_store,MED,9810009281,https://www.instagram.com/khandelwal.steels,4.3,19,"Khasra No. 118/1, Metro Station, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=2982240108612002162&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Khushi Garments,",clothing_store,MED,9911065194,,4,2,"Shop 141, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6884040167712096256&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Khushi Printers,manufacturer,MED,9911234391,,,,"Plot No. 131, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12097770712047585487&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Kia Car Showroom - Frontier Kia, Phase 1, DLF",car_dealer,MED,8045888759,https://kiaindia-dealers.com/kia-car-showroom-frontier-kia-phase-1-dlf-frontier-kia-car-dealer-phase-1-dlf-gurugram-344922/Home?utm_source=locator&utm_medium=googleplaces,4.8,596,"A14/14, Golf Course Rd, opposite Dt Mega Mall, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3785418487646337775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kid's World Pre School,preschool,MED,8700362746,,5,1,"Lane 5, Ram Chowk Rd, Udyog Vihar, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1962224807865768216&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"KLAY Sector 22, Gurgaon - Preschools and Daycare",preschool,MED,7676708888,https://klay.co.in/foundational-development-program/gurgaon/sector-22/?utm_source=GMB&utm_medium=gmb_organic_gurgaon&utm_campaign=gurgaon-sector-22,4.7,100,"IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13695548349406178181&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Klay world,building_materials_store,MED,9871400020,http://www.klayworld.com/,3.7,23,"4, Sewa Corporate Suites, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7557624028754197621&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kokuyo India,manufacturer,MED,8800392662,https://kokuyo-india.com/,4.5,8,"6th Floor, Global Gateway Towers, A, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4934076508506871092&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kshm,corporate_office,MED,7827270004,https://shopkshm.com/,4.8,146,"Plot No- 334, Udyog Vihar Phase 4 Rd, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=17672549040868505372&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kumkum Jewellers,jewelry_store,MED,9555644440,,3.9,36,"776, नया मोहल्ला मार्ग, near Kapil Dairy, Balveer Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1527551822747608204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lakeforest Wines,liquor_store,MED,9395205451,https://website-6160677347278884058213-winestore.business.site/?utm_source=gmb&utm_medium=referral,5,10,"6A, Sub. Major Laxmi Chand Rd, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=937292867643947595&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lakshmi Enterprises,manufacturer,MED,9899960222,,,,"114, Central Arcade, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3139462170249037255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Land & Leasing Consultants,real_estate_agency,MED,9873567608,,,,"A-14/27, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14274871109399579828&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lawrence Travels x Royal Indian Trains,travel_agency,MED,9810145718,http://www.royalindiantrains.com/,4.9,9,"3rd Floor, 50, V-10, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=12396353987031194619&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LEENA Kinder Garten Play school Rajokri,preschool,MED,8860266550,,,,"Deepchand pradhan mohalla, opposite 65, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=9169724618585465789&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Life Pharmacy,pharmacy,MED,8059005515,,5,6,"Shop No 107&121, stop & shop complex, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13779790319711855101&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LIGHT STUDIO,home_improvement_store,MED,9818756496,,4.8,9,"First Floor, Mehrauli-Gurgaon Rd, opp. Metro Pillar No.62, above Gupta Gypsum Point, Sikanderpur Market, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=280839778059667787&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Limited Edt,shoe_store,MED,9990115399,https://limitededt.in/,4.9,663,"Ambiance Mall, G-017, near DLF Phase 3, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=11941108690179328911&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Lino Perros, FLXY DLF Cyberhub",clothing_store,MED,8446051276,https://www.flxy.in/,,,"FLXY store, Cyber City, 10, DLF Tower 8th Rd, near modern bazaar, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14409136164623386492&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Little Millennium Preschool - DLF Phase 2, Gurugram",preschool,MED,8062878342,https://preschool.littlemillennium.com/little-millennium/preschool-in-gurugram/preschool-in-dlf-phase-/little-millennium-preschool-in-dlf-phase-2-gurugram--2rqUkZ/home,,,"L-28/11, nearby Hotel Orchid Park, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8633638149746491657&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LockTheDeal,,MED,9900053142,https://www.lockthedeal.com/,3.9,36,"Plot No. - 221, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17481290028270960295&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LOGICUFF Experience Center,clothing_store,MED,9716127429,,4.5,30,"1293, Maruti Vihar, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15708484635610695592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LUFT Robotics & Controls Pvt. Ltd,corporate_office,MED,9503016243,,,,"Plot. No. 13C, Phase 5, Udyog Vihar, Dist, Phase V, Udyog Vihar, Sector 19, Delhi, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14480267472518126546&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
LUSH & BEYOND,home_goods_store,MED,9810549299,http://www.lushandbeyond.com/,4.5,26,"C3/19, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15015258435994744251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Luxe Loft.,clothing_store,MED,8510004071,,5,13,"Basement, 493, Phase III, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12730000736936981142&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
M Tech Creation,store,MED,8368692452,,3.7,3,"Plot No 860, Road, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15623927203059796684&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
M3M,corporate_office,MED,9350551265,,4,2,"A55-14, Street Number 55, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10110958937192935235&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MAA AMBEY STATIONARY & Gift corner,store,MED,8210503338,,5,3,"H.no 227, banke bihari complex, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1178136377473101093&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Maa Durga Store,general_store,MED,9315372070,,5,2,"H. No, 370, near Mother Dairy, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12268215897838442792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Madhu Sanitary House,book_store,MED,9811108378,,5,5,"1, 63, Sikanderpur Rd, opp. Metro Pillar No, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1919914838989752743&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mafatlal Industries limited,store,MED,8484849378,,4.6,5,"2nd Floor, Plot, no 225, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14119072966804054392&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Magre, FLXY DLF Cyberhub",clothing_store,MED,8446051276,https://www.flxy.in/,,,"Ground floor, near Modern Bazar, DLF Cyber City, Building, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1266543824821196188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mahadev General Store,general_store,MED,9530220098,,,,"Shop No 1, Bank Bali Gali, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12854112052609453528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mahalaxmi Jewellers,jewelry_store,MED,9871049926,,,,"Kapashera Road, G37G+GHM, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11072218234177443932&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mahesh Enterprises,shoe_store,MED,8810257516,,5,4,"Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4235529641202385277&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mahindra First Choice Wheels Ltd.,corporate_office,MED,9930565555,https://www.mahindrafirstchoice.com/contact-us,3,2,"Phase IV, Udyog Vihar, Sector 18, Nimai Towers 412, 6th Floor, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14850158235902781357&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Malik Drycleaner,laundry,MED,7500905851,,5,2,"Block K, 264, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002, India",https://maps.google.com/?cid=17129991484000389602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mamta Furniture,furniture_store,MED,9810453721,https://mamtafurniture.com/,2.6,5,"Shri Ram Market, Mehrauli-Gurgaon Rd, Sikanderpur, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=83548737136719883&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Marks & Spencer,clothing_store,MED,9319592589,http://www.marksandspencer.in/,3.8,95,"Cyber Hub, Gurgaon Unit No.8A/GF/4, Building No.8, Tower A, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6551882302166626340&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mayank Chawla,tailor,MED,9999708624,http://www.mayankchawla.co.in/,3.2,27,"Golf Course Rd, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11368754147938322590&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mechenex,chauffeur_service,MED,9821599910,,,,"A-14/14 DLF City Ph-1, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=16969676167292726584&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Med Town Medicos,pharmacy,MED,9999449779,,3,1,"666, near Mother Dairy, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=11322577511313721218&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Medview Diagnostics,medical_clinic,MED,7217768678,http://www.medviewdiagnostics.in/,4.9,215,"153, Akashneem Marg, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11683200384166940036&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mehendiratta Deepak,corporate_office,MED,9811040115,,5,1,"Home V-11/43 Galli No 11, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=5668442975420953448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Mercedes-Benz, Global Star, Gurugram Showroom & Service",car_dealer,MED,9971300600,https://mercedes-benz-india-locator.com/global-star-haryana/mercedes-benz-global-star-gurugram-showroom-service-mercedes-benz-dealer-sector-20-udyoga-vihar-gurugram-559006/Home?utm_source=locator&utm_medium=googleplaces,5,58,"88, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5634254620531048060&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MG Motor Cargo Motors Service Center,car_repair,MED,9289438920,https://dealers.mgmotor.co.in/gurugram/mg-motor-india-car-dealer-service-center-in-gurgaon-gurugram,3.9,105,"Plot No. GP 31, near SBI Bank and ICICI Bank, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14045334540550187111&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Minzo,car_wash,MED,9311958535,http://minzokaro.com/,,,"P3/56, P-3, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=18278433153206323605&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mirae Asset Sharekhan - Authorised Partner,finance,MED,8064171454,https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-authorised-partner-brightmoon-capital-private-limited-stock-broker-sector-27-gurugram-545428/Home?utm_source=locator&utm_medium=googleplaces,,,"No 494, Lower Ground Floor, near Gas Godown, Nathuram Market, Sector 28, Chakkarpur, Sector 27, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=9615146921638597674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mishra Opticals,store,MED,9910654599,,,,"C3/13, Galli No 30, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=3920187158104221820&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mk Enterprises,car_repair,MED,9990347056,,5,1,"Shop No. 3, Jawala Mill, Dundahera Village, Sector 22, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8657776715152007512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
