name,category,staff_potential,phone,website,rating,reviews,address,maps_url
mini shopping online,car_dealer,MED,020 8603 9990,https://www.mini.in/en_IN/home/footer/contact-us.html,,,"F3QQ+WHJ, N-11, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=851936054040220219&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Minzo,car_wash,MED,093119 58535,http://minzokaro.com/,,,"P3/56, P-3, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=18278433153206323605&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mirae Asset Sharekhan - Authorised Partner,finance,MED,080 6417 1454,https://stockbroker-branch.sharekhan.com/mirae-asset-sharekhan-authorised-partner-brightmoon-capital-private-limited-stock-broker-sector-27-gurugram-545428/Home?utm_source=locator&utm_medium=googleplaces,,,"No 494, Lower Ground Floor, near Gas Godown, Nathuram Market, Sector 28, Chakkarpur, Sector 27, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=9615146921638597674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mishra Opticals,store,MED,099106 54599,,,,"C3/13, Galli No 30, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=3920187158104221820&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mitsubishi Electric India Private Limited,manufacturer,MED,0124 673 9300,https://www.mitsubishielectric.in/,4.3,118,"3rd Floor, Global Gateway Tower A, Global Gateway Towers, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10051434585976850946&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mk Enterprises,car_repair,MED,099903 47056,,5,1,"Shop No. 3, Jawala Mill, Dundahera Village, Sector 22, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8657776715152007512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MMTC-PAMP India Pvt. Ltd.,corporate_office,MED,0124 440 7200,https://www.mmtcpamp.com/?utm_source=headoffice_gmb&utm_medium=headoffice_maps&utm_campaign=headoffice_map_listing,3.8,73,"6th Floor, Global Gateway Towers, A, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9072705096292319809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mochi Shoes,shoe_store,MED,0124 401 8349,https://store.mochishoes.com/mochi-shoes-shop-gurugram-haryana-gmm,4.7,184,"Shop No.53 To 56 Gr, MGF, MGF Metropolitan Mall, M.E.RD, Heritage City, Sector 25, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=8579783599210376506&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Modular Office Furniture,furniture_store,MED,083683 73714,http://www.modularfurnitureindia.com/,4.7,3,"G36P+773, Udyog Vihar II Rd, Udyog Vihar Phase 1, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12461063695655322079&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mohammad Clothes Store,clothing_store,MED,086024 03378,,,,"Shop Number 52, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12988548143521061373&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mohit Kashyap,car_dealer,MED,093688 37652,,5,2,"95, Phase IV, Udyog Vihar, Sector 18, , Shahpur, Phase IV, Sector Tikona, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9019890539378758503&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mom had Ajam,pharmacy,MED,073035 99143,,,,"Maruti Udyog, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=1040999917919644105&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Momentz,gift_shop,MED,098186 83000,https://www.momentz.in/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4,57,"A 14/9, Golf Course Rd, opposite MEGA MALL, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4829375099628661135&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Money Studio,consultant,MED,098914 88201,https://moneystudio.in/,5,2,"Suite no 9 Ground Floor, Edmonton Mall, The Bristol Hotel, Mehrauli-Gurgaon Rd, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3920792685204127355&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MoneyGram,finance,MED,098687 75986,https://www.moneygram.com/r/in/en?utm_source=google&utm_medium=organic&utm_campaign=gbp,1,1,"G/F L-25, KH NO 723, 2 NH, DLF Phase 2, MAHIPALPUR, New Delhi, Gurugram, Delhi 122002, India",https://maps.google.com/?cid=10584584577748089649&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Monu Kumar,child_care_agency,MED,087707 37937,,,,"7/75, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9136333249972758040&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Monu Medical Store,drugstore,MED,097171 16411,,3.9,12,"Ravindra Marg, Nathupur Subji Mandi, DLF Phase-III, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=10850156555351412882&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mosarak Bartan Bhandar,hardware_store,MED,088514 62536,,,,"Shop No 8, 3, near by Chaudhary Chander White House, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=8841862426646186323&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Mother Dairy Milk Shop - Sector 25, Gurugram",food_store,MED,1800 180 1018,https://booth.motherdairy.com/%20mother-dairy/gurugram/Sector-25/mother-dairy-milk-shop-in-Sector-25-gurugram--5HR1Tx/home,4.3,176,"Booth No 901, L5, L-9, nearby SIPS Guest House, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13501208255520219698&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mothers' Mount Preschool & Daycare,preschool,MED,099711 30067,http://www.mothersmountschool.com/,5,52,"Media Campus, Shankar Chowk Rd, The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9755703986982200894&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Motilal Oswal Financial Services Limited,finance,MED,079 4272 7429,https://stockbroker.motilaloswal.com/motilal-oswal-financial-services-limited-sreeram-veeramani-stock-broker-mg-road-gurugram-500933/Home?utm_source=locator&utm_medium=googleplaces,,,"Door No 742, No 61742, Namely Collis Court, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6823753569272409391&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Move to Ways,corporate_office,MED,099196 24368,http://movetoways.com/,,,"2N Block 5th floor, Udyog Vihar II Rd, near radical mind tower, Udyog Vihar Phase 1, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18146412916333895875&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MPA-Mehta Print Arts Pvt. Ltd,corporate_office,MED,0124 234 6477,,4.7,3,"15/1 Milestone Old Delhi-Gurgaon Road, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2281600417259141554&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MR.DIY,home_improvement_store,MED,1800 532 2829,https://www.mrdiy.co.in/,3.9,51,"MR.DIY, MGF, Second Floor, MGF Metropolitan Mall, Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Sarhol, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=15004875845760359006&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mukesh Gujjar,general_store,MED,096715 24716,,5,1,"Shop No.2, Near, Peer Baba Chowk, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4927631586543157519&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Munna Cold Drinks, New Delhi",general_store,MED,089204 38567,,4.2,35,"G39W+54G, Gurgaon - Delhi Expy, D Block, Rajokri Village, Rajokri, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=5120448915999679846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Music Masti Shanti,school,MED,088006 94445,,,,"27, N-14, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6807564649051089924&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Muskan traders,furniture_store,MED,097115 05076,,5,1,"Bhairo Mandir, Nathupur, Sector 24, Gurugram, Haryana 122022, India",https://maps.google.com/?cid=8451640849043012733&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MUSSHK,cosmetics_store,MED,080 6591 3405,https://musshk.com/,4.3,3,"House No .1816, Flat No .401, Sector 17A, Lane 10, Electronic City, Phase IV, Sukhrali, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7382561308350098304&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MyChoize - Self Drive Car Rentals in Gurgaon,car_rental,MED,095123 41234,https://www.mychoize.com/self-drive-car-rentals-delhi?utm_source=google_maps&utm_campaign=maps_listing,4.7,1320,"Plot No 12, near Munjals Shobha Maruti Indl. Area, Udyog Vihar, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10797259946491878474&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Myo Physio At Home - Physiotherapy At Home, Physiotherapist in gurugram",physiotherapist,MED,094661 38704,http://myophysio.in/,4.9,47,"M.A-53, Moulsari Ave, DLF Phase 3, Road, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1038059852523925877&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"MyRaasta - RN Sports - Car Service Center on Golf Course Road, Gurugram",car_repair,MED,096820 08200,https://workshop.myraasta.in/myraasta-rn-sports-car-service-center-on-golf-course-road-gurugram-car-service-station-golf-course-road-gurugram-335005/Home,,,"54, Golf Course Rd, near Rapid Metro Station Dlf Phase 2, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=918864420986187301&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nachi Technology India Pvt Ltd,corporate_office,MED,0124 450 2900,https://www.nachi-india.com/,4.7,11,"Unit No 108, 1st Floor Sewa Corporate Park, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5728709740427216729&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nalanda FOUNDATION,corporate_office,MED,011 4128 1100,,5,1,"2/1, K-5 Rd, Mushedpur, Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5776417694610897183&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Naturesum,store,MED,078381 97122,https://naturesum.com/,5,1,"A16/3, A - 12, Sector 26A, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9752926923175299391&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Naveen Ranga,tea_store,MED,098132 93404,,,,"Shop No, 1, Old Delhi Gurugram Rd, Noble Enclave, Palam Vihar Extension, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9976983521591143194&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Navratan Lohiya store,general_store,MED,098104 37101,,2.7,3,"2/77, Block H, Virendra Gram, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12479724508259682985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Neelam Cosmetic Shop,cosmetics_store,MED,099532 65555,,5,1,"Shop No.2, Bank Wali Gali, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4455738263589564346&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New Delhi Auto Mobile,car_repair,MED,098684 22762,,,,"Shop No. 2, Gali No. 5, Shankar Chowk Rd, near Shri Hanuman Mandir , Dundahera, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11851452987656804255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New tech polymer,corporate_office,MED,085277 70237,,5,3,"Unit no 7, rao bharat singh market, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12107814179590750548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New Vision Senior Secondary School,school,MED,098108 40428,https://www.newvisionpublicschool.com/,,,"OPPOSITE SECTOR 21, VILL AND P.O. DUNDAHERA, near VISHAL MEGA MART AND PARK HOSPITAL, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1964882569359007263&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nightfly Travel India,travel_agency,MED,099710 99551,http://nightfly.in/,,,"S-35/24, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=18121633546130489058&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NITESH GENERAL STORE,general_store,MED,098183 49134,,,,"Sector 18a, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4753435738246008101&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NiteshKumar Auto,car_repair,MED,092896 84509,,3,2,"NiteshKumar Auto, Sarhaul, Sector 9, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6510928469559132337&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nitish Kumar Store,child_care_agency,MED,095701 76827,,5,2,"Gurugram 5688 Haryana 12202, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14555820279845922568&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nk Auto Electrician,car_repair,MED,098994 86636,,5,4,"National Media Centre Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3741001336713440282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NRK REALTORS,consultant,MED,099900 09356,http://nrkrealtors.com/,5,1,"Near, CENTRAL ARCADE, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3334612222243621389&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nuevo Polymers,corporate_office,MED,0124 427 0494,http://nuevopolymers.net/,,,"W6, 13, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=16700841139583646555&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nursed Ali Shop,store,MED,096257 29038,,,,"Shop No 18, near Police Chowki, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=10479320088043678750&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nurturing Paths,service,MED,097171 67067,http://www.nurturingpaths.com/,4.9,17,"National Media Campus, Shankar Chowk Rd, near Mothers Mount School, The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13244844668514198483&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nykaa Luxe,cosmetics_store,MED,0124 437 9785,https://stores.nykaa.com/nykaa-luxe-cosmetics-store-sector-24-gurugram-370375/Home?utm_source=locator&utm_medium=googleplaces,4.7,378,"No SB/GF/1, DLF Tower 10th Rd, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8711134821782347526&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nysa Capital,corporate_office,MED,0124 690 0560,http://www.nysaeb5.com/,4.5,2,"02, Tower D, GLOBAL BUSINESS PARK, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15434065395219135822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Oasis Studio,furniture_store,MED,098188 87810,https://oasisstudio.co.in/,4.9,233,"852, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17838505365175819289&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
OckyPocky,corporate_office,MED,0124 401 0971,http://ockypocky.com/,4.6,68,"DLF Phase 2, Sector 25, Shahpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15794479353240479117&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
OD Digital,corporate_office,MED,078384 78100,http://oddigital.com/,,,"M-12/4A, Dlf City Phase-2, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=18322847376860063588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
od films,corporate_office,MED,095997 54269,,,,"M-12/4A, Dlf City Phase-2,, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=6429492959547555589&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Officebing,business_center,MED,073062 47247,,5,1,"Woxa Tower, Plot number 698, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=2223557477763905009&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ohri Sons Exclusive,clothing_store,MED,092117 20013,https://www.ohrisons.com/,5,5,"UG Floor, DLF City Centre Mall, CS No. UG-18, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5511713301690190844&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ola Electric Mobility Swapping Station,gas_station,MED,080 3311 3311,,3.5,13,"F3PF+M79, Lane Number 6, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=17483736663354820924&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Om Sai Ram Medical Store,pharmacy,MED,087507 07575,,3,2,"Shop No 01, Sector 18, Sarhaul Sabji Mandi, F3R9+4Q9, Sarhaul, Gurugram Delhi NCR, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=5393242685209816231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Omega Technologies,corporate_office,MED,099993 66135,,,,"V 21/7 , DLF City, Phase - III, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=15356101377628577084&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
One Eyed Jack,corporate_office,MED,095825 55755,https://oneeyedjack.in/,4.8,15,"Plot No. 484-485, Phase III, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15814972437550162017&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ORIX Auto Infrastructure Services Limited,car_rental,MED,0124 495 6425,,4.3,250,"Plot no 12, Near Munjals Shobha Maruti Indl. Area, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10973821608973504522&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Orix Multi-brand Car repair Workshop,car_repair,MED,098186 48119,,5,2,"Maruti industrial area, Plot no. 12, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=8696299844751774036&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
OTH Infrastructure and Communications,corporate_office,MED,095829 44760,,5,3,"Plot no 28, sec 18, Hartron Electronic City, Udyog Vihar, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15830259070991758955&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Oye Furnitures,furniture_store,MED,098100 68271,,2,1,"18, H-3 Rd, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5403646538581312487&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Palm Floors,corporate_office,MED,0124 410 2698,https://www.palmfloors.com/,5,7,"#138, Ist Floor, Edmonton Mall, Hotel Bristol, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1115452870125044398&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pandey Real Estate world,real_estate_agency,MED,084471 57955,,,,"House number 78, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10293827198366233740&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pankaj Kumar Paan Shop,store,MED,081306 91281,,,,"Shop No-2, Palam Vihar Chowk, near Wine Bear Discovery, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=5958862964500201144&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PARI MEDICAL STORE,pharmacy,MED,098123 46080,,5,94,"SHOP NO 2, near MOTHER DAIRY, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=508764195008499269&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Park Tower,corporate_office,MED,0124 696 0000,https://www.parkhospital.in/,4.7,43,"Plot no. 521, Udyog Vihar Phase 3 Rd, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4964870043788109223&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Patuh Healthcare,store,MED,096677 45479,http://patuhhealthcare.com/,5,2,"Lower Ground Floor, Enkay Center, Vanijya Nikunj, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=6500493218364231439&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pawan General Store,general_store,MED,088822 28050,,3,3,"Lane Number V-37, Balveer Market, U Block, DLF Phase 3, Nathupur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=2920695619921223419&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
